Customer,Name,Email
PER100,PERFECT POSITION INVEST***COD*,statement_jb@silveray.co.za
PER103,PER TRADE 134 CC  ***COD***,pertrade134@telkomsa.net
PER104,PERT INDUSTRIAL (PTY) LTD,pert@global.co.za
PER105,PERMEL TRADING & PROJECTS *COD,magoo@telkomsa.net
PER150,PEROLA NEGRA  ***COD***, 
PER151,PERKAL TRADING CC,philipk@perkalgifts.co.za
PER152,PERSONALISED IMAGE PAD *PRINT*, 
PET001,PNA STATIONERS - HEAD OFFICE,heila@pna.co.za
PET002,PETRAMARK (PTY)LTD **COD*DO NOT USE ACCOUNT***,accounts4mmb@megamica.co.za; johnd@megamica.co.za
PET003,PETRAMARK (PTY)LTD-INTERNAL,ACCOUNTS4MMB@MEGAMICA.CO.ZA
PET088,PNA THE GLEN,stationr@netactive.co.za
PET095,**CLOSED**PNA HEIDELBERG,pna@icon.co.za
PET100,PETCLIFF TRADING SOL (COD) CAS,petclifftrading@webmail.co.za
PET101,*do not use* PNA FEATHERBROOKE, 
PET102,PNA MALL OF THE SOUTH,rekeninge@pnaonline.co.za
PET104,PNA MAFIKENG,pnamfk@lantic.net
PET105,PNA MOLOTO,PVENTER@ICON.CO.ZA
PET106,PNA  CYCAD**USE ACC PET158**,pnacycad@newton.co.za
PET108,PNA FLORA,rekeninge@pnaonline.co.za
PET109,PNA KEY WEST ** USE PET221 **,stationr@netactive.co.za
PET111,PNA NEW REDRUTH,newredruth@pnaonline.co.za
PET113,PNA  WILROGATE,ridama98@gmail.com
PET114,PNA SANDOWN,accounts@pnaonline.co.za
PET122,PNA SECUNDA MALL,eileen@bzk.co.za; pnasecunda@gmail.com
PET124,PNA SUNWARD PARK,admin@pnal.co.za
PET128,PNA FARRAMERE,admin1@pnal.co.za
PET132,PNA THE GLEN,theglen@pnaonline.co.za
PET136,CASTLE WALK STATIONERS, 
PET137,PNA POTCHESTROO(BAD DEBT),info@pna.co.za
PET138,PETERS NEWS AGENCY (USE PET158, 
PET144,PNA DOUGLAS**SOLD**,pnadougd@mweb.co.za
PET145,VILLION STATIONERY ENTERPRISE, 
PET147,BAFOKEN STAT (SOLD), 
PET150,PNA WAVERLY PLAZA,pnawav@gmail.com
PET151,PNA MELVILLE,jkorsten@telkomsa.net;pnamelville@gmail.com
PET152,PNA TAMBOTIE RANDFONTEIN,pnamelville@gmail.com
PET153,PNA SECUNDA SOLD (USE PET122), 
PET155,PNA KYALAMI*BAD DEBT 26/06/08*, 
PET158,PNA SAVANNAH STATIONERS I,lestel@mweb.co.za; turnerlesj@gmail.com
PET159,PNA SAVANNAH STATIONERS I,pnasavannah@worldonline.co.za
PET160,PNA  PTA NTH*PNA100****,pventer@icon.co.za
PET162,P.N.A GLEN VILLAGE **, 
PET165,PNA WARMBATHS,info@pnawarmbad.co.za
PET166,PETER M KHONDOWE, 
PET190,PNA  KYALAMI (SOLD 31/5/04), 
PET192,PNA WIERDA PARK(MALL @ REDS),accounts@pnaonline.co.za; marie@pnaonline.co.za; sinoville@pnaonline.co.za
PET193,PETERS BUSINESS SOLUTIONS (PTY) LTD***COD***,admin.petersbs@telkomsa.net
PET200,PETER CHRISTIE INSURANCE *COD*, 
PET201,PNA SINOVILLE,accounts@pnaonline.co.za
PET210,PNA THABA MALL,pnalephalale@gmail.com; pna@pna.014.co.za
PET211,PNA NELSPRUIT,accounts@deltab.co.za
PET220,PETER GOOSEN SALES(NO CR APPLI,cindy@tavco.co.za
PET221,PNA KEY WEST(SOLD PET151), 
PET222,PNA KEY WEST,pnakeywest@gmail.com
PET223,PNA MALL @ CARNIVAL,pnaharrie@telkomsa.net
PET230,PNA CRADLESTONE,elaine@pna.co.za
PET231,PNA HEIDELBERG,admin@pnalight.co.za
PET232,PNA MATLOSANA,pnamelville@gmail.com
PET611,COD PETRUS STEYN HEALTHCARE,henjul@vodamail.co.za
PEY192,POSTNET RIVERWALK, 
PFL100,P F LEMMER** COD**,pflemmer@vodamail.co.za
PFU100,PFUMZO MEDIA CENTRE***COD***,pfumzomedia@webmail.co.za
PGC100,PGC OFFICE NATIONAL,pgcgroup@gmail.com
PGD100,PGDL TRADING***COD***,pgdltrading@gmail.com
PGP100,PG PAPER & STATIONERY CC (COD),stamps@iburst.co.za
PGS110,PAG STATIONERY & COMPUTER CC,pagstationery@gmail.com
PHA100,PHALABORWA DRUKKERS CC, 
PHA101,PHAMDU SUPPLIERS ***COD***, 
PHA102,PHALABORWA PRINTERS***COD****,petro@nix.co.za
PHA103,PHAPHAMA PROMOTIONS ***COD***, 
PHA104,PHADISHAGO TRADI**COD***, 
PHA105,PHAKAMA RESEARCH & DEV.*CLOSED*,reception@alliswell.co.za
PHA106,PHAE'S SUPPLIES PTY LTD***CLOSED*,chrisjphattingh@gmail.com
PHA107,PHALE BUSINESS SUPPLIERS***CLOSED,tumeloneo@yahoo.com
PHA110,PHAPHAMA PROMOTIONS *PHA103*,sonja.kruger@absamail.co.za
PHA111,PHASE1 EXIBITIONS CC *COD*, 
PHA150,PHALABORWA JEWELLERS CC,statement_jb@silveray.co.za
PHA151,PHALABORWA STATIONERS**BPP*,pnaphalaborwa@telkomsa.net
PHA152,PHAE'S SUPPLIES (PTY) LTD ***COD***,phaessupplies@gmail.com
PHA611,PHAKISA COMPUTERS CC ***COD***,info@phakisacomputers.co.za
PHE100,PHENGARD PRINT CC (COD) CASH,kayempoint@hotmail.com
PHE101,PHENYO KE BOIPELO **COD**, 
PHE102,PHEREGONG TRANSP & SERV**CLOSED**,tebe445@gmail.com
PHE103,PHENYO EQUIP SERV. ***CLOSED***,tpilane@pilane.co.za
PHE104,PHENOMENAL PROMOTIONS*CLOSED*,thandi@phenomenalpromotions.co.za
PHE611,COD PHELOPHEPA TRADING,bl@silveray.co.za
PHE612,COD PHEKS GENERAL DEALER,blackwoodsec@yahoo.com
PHI100,PHILNOR OFFICE SUPPLIES,3philnor@telkomsa.net
PHI101,PHITLELO TRADING ENTER,angy.modise179@gmail.com
PHI102,PHIRI BOOKSHOP, 
PHI103,PHIRI THERESA, 
PHI104,PHILLIPT CONNEXION ****COD****, 
PHI105,PHINISHER CHINYAMA (CASH ONLY), 
PHI106,PHILLY'S STAT**COD***,philly12@telkomsa.net
PHI107,PHINDA-FUTHI PROMTION (CASH O, 
PHI108,PHILANDRIA BEDRYSKONSULTANTECC,info@philandria.co.za
PHO100,PHOKENG WHOLESALERS CC, 
PHO101,PHOENIX OFFICE SUPPLIES**CASH*,phoenix@vbn.co.bw
PHO102,PHOKENG SCHOOL CLOTH & STA*COD, 
PHO103,PHOENIX BAD DEBT WRITE OFF,vivien@pamic.co.za
PHO104,PHONE & FAX SHOP*****COD******, 
PHR100,PHRS CONSUMABLES***COD***,lynette@phrs.co.za
PHS100,PHS ***CASH ONLY***, 
PHU100,PHUMUDZO BUS ENT****COD***, 
PHU101,PHUZA PHOTOGRAPHICS***COD***, 
PHU102,PHUTI TRADING & SUPPLIES,phuti.com@mweb.co.za
PHU103,PHUMUDZO TRADING CLOSED, 
PIC001,PICK N PAY F/S LYDENBURG, 
PIC002,PICK N PAY F/S EERSTERUS PLAZA, 
PIC003,PICK N PAY F/S GROBLERDAL, 
PIC004,PICSIE BOOKS,elizsper@mweb.co.za
PIC005,PICK N PAY F/S MODIMOLLE, 
PIC0050,PICK N PAY F/S HAZEL PARK, 
PIC006,PICK N PAY F/S BRITS MALL, 
PIC007,PICK N PAY BLUE HILLS S/M, 
PIC008,PICK N PAY F/S REYNO RIDGE, 
PIC009,PICK N PAY S/M MENLYN MALL, 
PIC010,PICK N PAY F/S STATION SQUARE, 
PIC011,PICK N PAY ATTERIDGEVILLE S/M,atteridgevillemaunde@pnp.co.za
PIC012,PICK N PAY S/M PINELANDS,p11man@pnp.co.za
PIC013,PICK N PAY F/S RONDEBOSCH,frondebosch@pnp.co.za
PIC014,PICK N PAY S/M CAMPS BAY,p03man@pnp.co.za
PIC015,PICK N PAY F/S CERES,fceres@pnp.co.za
PIC016,PICK N PAY S/M SEA POINT,anria@barnaschone.co.za
PIC017,PICK N PAY S/M TABLE VIEW,p24man@pnp.co.za
PIC018,PICK N PAY S/M SOMERSET WEST,p17man@pnp.co.za
PIC019,PICK N PAY S/M WATERFRONT,p27man@pnp.co.za
PIC020,PICK N PAY S/M WORCESTER,p12man@pnp.co.za
PIC021,PICK N PAY S/M SOMERSET MALL,p05man@pnp.co.za
PIC022,PICK N PAY F/S VREDENBRG,fvredenburg@pnp.co.za
PIC023,PICK N PAY S/M CLAREMONT,p18man@pnp.co.za
PIC024,PICK N PAY S/M STELLENBOSCH,p19man@pnp.co.za
PIC025,PICK N PAY S/M FISH HOEK,p07man@pnp.co.za
PIC026,PICK N PAY S/M BELLVILLE,p22man@pnp.co.za
PIC027,PICK N PAY S/M STRAND,p25man@pnp.co.za
PIC028,PICK N PAY S/M TYGERVALLEY,p08man@pnp.co.za
PIC029,PICK N PAY S/M NYANGA JUNCTION,p28man@pnp.co.za
PIC030,PICK N PAY S/M EERSTE RIVER,p26man@pnp.co.za
PIC031,PICK N PAY S/M N1 CITY,p23man@pnp.co.za
PIC032,PICK N PAY F/M DURBANVILLE,edwin@pnpdbnvl.co.za
PIC033,PICK N PAY S/M HERMANUS,fhermanus@pnp.co.za
PIC034,PICK N PAY F/S PAROW,afourie@clas79.co.za
PIC035,PICK N PAY F/M KUILSRIVER,afourie@clas79.co.za
PIC036,PICK N PAY F/M BRACKENFELL,probins@mweb.co.za
PIC037,PICK N PAY S/M DOTCOZA CENTRE, 
PIC038,PICK N PAY S/M GARDENS,p01man@pnp.co.za
PIC039,PICK N PAY F/S WELLINGTON,gerhard@bellceres.co.za
PIC040,PICK N PAY S/M PARKLANDS,p49man@pnp.co.za
PIC041,PICK N PAY F/S BOSTON,talitha@basils.co.za
PIC042,PICK N PAY S/M WELGEMOED,talitha@basils.co.za
PIC043,PICK N PAY F/S OBSERVATRY,lizeobs@telkomsa.net
PIC044,PICK N PAY S/M BOSTON,talitha@basils.co.za
PIC045,PICK N PAY S/M MUIZENBERG,p09man@pnp.co.za
PIC046,PICK N PAY S/M CENTURY CITY,p14man@pnp.co.za
PIC047,PICK N PAY F/S ROBERTSON,frobertson@pnp.co.za
PIC048,PICK N PAY F/S PANORAMA,fpanorama@pnp.co.za
PIC049,PICK N PAY F/S MALMESBURY,fmalmesbury@pnp.co.za
PIC050,PICK N PAY S/M LONGBEACH MALL,p16man@pnp.co.za
PIC051,PICK N PAY F/S STRAND,fstrandstreet@pnp.co.za
PIC052,PICK N PAY S/M  MELKBOS STRAND,p29man@pnp.co.za
PIC053,PICK N PAY S/M PROMENADE,p33man@pnp.co.za
PIC054,PICK N PAY F/S GORDONS BAY,fgordonsbay@pnp.co.za
PIC055,PICK N PAY LOCAL FAIRLANDS, 
PIC056,PICK N PAY S/M QUEENSBURGH,queensburg@pnp.co.za
PIC057,PICK N PAY F/S FRANSCHOEK,ffranschoek@pnp.co.za
PIC058,PICK 'N PAY S/M SUNNINGDALE,p32man@pnp.co.za
PIC059,PICK N PAY S/M GOODWOOD,p20man@pnp.co.za
PIC060,PICK N PAY F/S PONGOLA, 
PIC061,PICK N PAY H/M BRACKENFELL HYP,brackenfell@pnp.co.za
PIC062,PICKN PAY S/M MALL OF  THE SOU,sizakelempila@pnp.co.za
PIC063,PICK N PAY H/M OTTERY HYPER,ottery@pnp.co.za
PIC064,PICK N PAY F/S CIRCLE CENTRE,fcirclecentre@pnp.co.za
PIC065,PICK N PAY F/S STELLENBOSCH SQ,pnp.vicky@gmail.com
PIC066,PICK N PAY S/M NEW TOKAI,p34man@pnp.co.za
PIC067,PICK N PAY S/M CAPE GATE,ps35man@pnp.co.za
PIC068,PICK N PAY S/M VANGATE MALL,p37man@pnp.co.za
PIC069,PICK N PAY S/M WATERSTONE VILL,p36man@pnp.co.za
PIC070,PICK N PAY S/M PAARL MALL,p38man@pnp.co.za
PIC071,PICK N PAY F/S WILLOWBRIDGE,talitha@basils.co.za
PIC072,PICK N PAY S/M MOUNTAIN MILL,p41man@pnp.co.za
PIC073,PICK N PAY S/M  LANGEBERG MALL, 
PIC074,PICK N PAY F/S SABLE SQUARE,fsablesq@pnp.co.za
PIC075,PICK N PAY F/S RIVERPARK,rpark@telkomsa.net
PIC076,PICK N PAY S/M PLATTEKLOOF,p42man@pnp.co.za
PIC077,PICK N PAY S/M GLENGARRY,p43man@pnp.co.za
PIC078,PICK N PAY F/S LANGEBAAN, 
PIC079,PICK N PAY F/S RIEBEECK KASTEE,driebeeckkasteel@pnp.co.za
PIC080,PICK N PAY F/S BEAUFORT WEST, 
PIC081,PICK N PAY F/S FISH HOEK,fishhoekfsadmin@telkomsa.net
PIC082,PICK N PAY F/S GRAANENDAL,fgraanendal@pnp.co.za
PIC083,PICK N PAY  F/S KHAYELITSHA,fkhayelitsha@pnp.co.za
PIC084,PICK N PAY F/S ATLANTIS,fatlantis@pnp.co.za
PIC085,PICK N PAY F/S BIG BAY,fbigbay@pnp.co.za
PIC086,PICK N PAY F/S BEREA,fberea@pnp.co.za
PIC087,PICK N PAY S/M LA LUCIA MALL,lalucia@pnp.co.za
PIC088,PICK N PAY  F/S MAITLAND,fmaitland@pnp.co.za
PIC089,PICK 'N PAY S/M MIDDESTAD, 
PIC090,PICK N PAY S/M WYNBERG,p48man@pnp.co.za
PIC091,PICK N PAY S/M LAKESIDE, 
PIC092,PICK N PAY S/M LOTUS RIVER, 
PIC093,PICK N PAY S/M CALEDON, 
PIC094,PICK N PAY S/M CLAREMONT, 
PIC095,PICK N PAY S/M PINEHURST, 
PIC096,PICK N PAY S/M MONTE VISTA, 
PIC097,PICK N PAY S/M KENRIDGE, 
PIC098,PICK N PAY F/S BARBERTON, 
PIC099,PICK N PAY F/S GA-KGAPANE, 
PIC100,PICTO BUSBY (PTY) LTD,claudine@busbyhouse.com
PIC101,PICK N PAY F/S MANKWENG, 
PIC102,PICK N PAY S/M MABOPANE, 
PIC103,PICK N PAY F/S MARBLE HALL, 
PIC104,PICK N PAY F/S SIYABUSWA, 
PIC105,PICK N PAY F/S MALAMULELE, 
PIC1051,PICK N PAY F/S GLEN MARAIS, 
PIC106,PICK N PAY F/S STEELPOORT, 
PIC107,PICK N PAY S/M NORTHAM, 
PIC108,PICK N PAY F/S DENNEBOOM, 
PIC109,PICK N PAY F/S PHALABORWA, 
PIC110,PICK N PAY F/S GIYANI, 
PIC111,PICK N PAY S/M PAARL, 
PIC1111,PICK N PAY F/S PROTEA NORTH, 
PIC1112,PICK N PAY F/S DOBSONVILLE, 
PIC1113,PICK N PAY F/S BADEN, 
PIC1114,PICK N PAY F/S BOITUMELO, 
PIC1115,PICK N PAY F/S CHURCH ST, 
PIC1116,PICK N PAY F/S SENAOANE, 
PIC1117,PICK N PAY F/S LESEDI, 
PIC1118,PICK N PAY F/S PROTEA GLEN, 
PIC1119,PICK N PAY F/S MEADOWLANDS, 
PIC112,PICK N PAY MINI MONTANA, 
PIC1120,PICK N PAY F/S KLIPTOWN, 
PIC1121,PICK N PAY F/S ORANGE FARM, 
PIC1122,PICK N PAY M/M TSELES, 
PIC1123,PICK N PAY F/S STATION RD, 
PIC1124,PICK N PAY F/S BOPHELONG, 
PIC1125,PICK N PAY F/S TEMBISA, 
PIC1126,PICK N PAY F/S IVORY PARK, 
PIC1127,PICK N PAY F/S KWATHEMA, 
PIC113,PICK N PAY LOCAL LETLHABILE, 
PIC1138,PICK N PAY F/S VAN DER HOF, 
PIC1139,PICK N PAY F/S OUTSPAN RD, 
PIC114,PICTO BUSBY (PTY) LTD C.T.,sabrina@busbyhouse.com
PIC1141,PICK N PAY F/S  CHERRY LANE, 
PIC1142,PICK N PAY S/M -JUBILEE MALL, 
PIC115,PICTO BUSBSY (PTY) LTD DURBAN,sabrina@busbyhouse.com
PIC116,PICK N PAY F/S LOUIS BOTHA, 
PIC117,PICK N PAY S/M CONSTANTIA,p21man@pnp.co.za
PIC118,PICK N PAY F/S KIRSTENS, 
PIC119,PICK N PAY F/S MATOKS, 
PIC120,PICK N PAY F/S TOP SPOT, 
PIC121,PICK N PAY S/M HOUT BAY, 
PIC122,PICK N PAY F/S RIEBEEK WEST,friebeekwes@pnp.co.za
PIC123,PICK N PAY F/S THE WHEEL, 
PIC124,PICK N PAY F/S TOWERS AT LANGH, 
PIC125,PICK N PAY F/S DELMAS, 
PIC126,PICK N PAY S/M PMB CENTRAL,pmbcentral@pnp.co.za
PIC127,PICK N PAY F/S NKOMAZI PLAZA, 
PIC128,PICK N PAY F/S PLUMSTEAD,probins@mweb.co.za
PIC129,PICK N PAY F/S STEENBERG,fsteenberg@pnp.co.za
PIC130,PICK N PAY S/M PAARL,p13man@pnp.co.za
PIC131,PICK N PAY F/S VAALBANK, 
PIC132,PICK N PAY S/M EMPANGENI,empangeni@pnp.co.za
PIC133,PICK N PAY F/S FAMILY LINTON G, 
PIC134,PICK N PAY S/M KENILWORTH,p04man@pnp.co.za
PIC135,PICK N PAY S/M LINKHILLS, 
PIC136,PICK N PAY S/M ROSEMEAD,p04man@pnp.co.za
PIC137,PICK N PAY LOCAL CONSTANTIA KL,p21man@pnp.co.za
PIC138,PICK N PAY S/M THE GROVE, 
PIC139,PICK N PAY S/M WONDERBOOM JU, 
PIC140,PICK N PAY S/M MAKHADO, 
PIC141,PICK N PAY S/M SOUTHDOWNS, 
PIC142,PICK N PAY S/M DORINGKLOOF, 
PIC143,PICK N PAY S/M GEZINA, 
PIC144,PICK N PAY S/M HATFIELD, 
PIC145,PICK N PAY S/M LYNNWOOD, 
PIC146,PICK N PAY S/M MALL OF THE NOR, 
PIC147,PICK N PAY S/M MIDDELBURG, 
PIC148,PICK N PAY S/M MMABATHO, 
PIC149,PICK N PAY S/M NELSPRUIT, 
PIC150,PICK N PAY S/M QUAGGASRAND, 
PIC151,PICK N PAY S/M RUSTENBURG, 
PIC152,PICK N PAY S/M SINOVILLE, 
PIC153,PICK N PAY S/M WATERFALL MAL, 
PIC154,PICK N PAY S/M RIVERSIDE MALL, 
PIC155,PICK N PAY F/S CORNWALL VIEW, 
PIC156,PICK N PAY S/M GRASSY PARK,pman63@pnp.co.za
PIC157,PICK N PAY F/S PROTEA BOULEVAR, 
PIC158,PICK N PAY S/M TZANEEN, 
PIC159,PICK N PAY S/M TRAMSHED, 
PIC160,PICK N PAY F/S WARMBATHS, 
PIC161,PICK N PAY F/S WAVERLEY, 
PIC162,PICK N PAY S/M FORREST HILL, 
PIC163,PICK N PAY F/S BRITS, 
PIC164,PICK N PAY F/S THE REEDS, 
PIC165,PICK N PAY LOCAL LEANDRA,p21man@pnp.co.za
PIC166,PICK N PAY F/S DORANDIA, 
PIC167,PICK N PAY F/M SUMMERFIELDS BO, 
PIC169,PICK N PAY S/M  MENLYN, 
PIC177,PICK N PAY F/S NEWCASTLE,www.picknpay.co.za
PIC178,PICK N PAY F/S WITBANK, 
PIC179,PICK N PAY F/S MAHUBE MAX CITY, 
PIC180,PICK N PAY F/S FLORIDA, 
PIC182,PICK N PAY S/M FAIRMOUNT, 
PIC183,PICK N PAY S/M BYLS BRIDGE, 
PIC185,PICK N PAY S/M POLOKWANE, 
PIC186,PICK N PAY S/M CENTURION, 
PIC187,PICK N PAY S/M WITBANK, 
PIC189,PICK N PAY S/M SAVANNAH, 
PIC190,PICK N PAY F/S ZEERUST, 
PIC191,PICK N PAY F/S FRANCISTOWN, 
PIC192,PICK N PAY AFRICAN SUPPLY DC, 
PIC193,PICK N PAY F/S DAIRY, 
PIC194,PICK N PAY FRANCHISE FINANCING, 
PIC195,PICK N PAY BOTSWANA, 
PIC197,PICK N PAY S/MKT N.TVL REGION, 
PIC199,PICK N PAY F/S N.TVL REGION, 
PIC2009,PICK N PAY S/M WESTGATE, 
PIC201,PICK N PAY  F/S SEDGEFIELD, 
PIC2011,PICK N PAY F/S BRAAMFONTEIN, 
PIC2012,PICK N PAY F/S WILRO PARK, 
PIC2014,PICK N PAY S/M MAYFIELD SQUARE, 
PIC2016,PICK N PAY S/M COSMO MALL, 
PIC202,PICK N PAY F/S BROOKLYN SQUARE, 
PIC203,PICK N PAY S/M SOUTHERNWOOD,gharris@pnp.co.za
PIC2033,PICK N PAY F/S PIET RETIEF, 
PIC205,PICK N PAY F/S ELDORAIGNE, 
PIC2050,PICK N PAY F/S ELGIN MALL, 
PIC2057,PICK N PAY F/S PARYS, 
PIC2058,PICK N PAY F/S NEWTOWN, 
PIC206,PICK N PAY M/M CENTURION CRES, 
PIC2077,PICK N PAY S/M PARK MEADOWS, 
PIC2099,PICK N PAY F/S BONEARO PARK, 
PIC210,PICK N PAY M/M TARENTAAL, 
PIC2100,PICK N PAY S/M FESTIVAL MALL, 
PIC2101,PICK N PAY S/M BEDFORD CENTRE, 
PIC2102,PICK N PAY S/M BENMORE, 
PIC2103,PICK N PAY F/S BIRCHLEIGH, 
PIC2104,PICK N PAY S/M BLACKHEATH, 
PIC2105,PICK N PAY F/S HEIDELBERG, 
PIC2106,PICK N PAY F/S BRIXTON, 
PIC2107,PICK N PAY S/M RIVONIA, 
PIC2108,PICK N PAY S/M THE BRIDGE, 
PIC2109,PICK N PAY S/M CLEARWATER, 
PIC2110,PICK N PAY S/M NEW REDRUTH, 
PIC2111,PICK N PAY F/S ROSETTENVILLE, 
PIC2112,PICK N PAY F/S RANDBURG WATER, 
PIC2113,PICK N PAY S/M EDENVALE, 
PIC2114,PICK N PAY S/M DAVEYTON, 
PIC2115,PICK N PAY S/M FLORA CENTRE, 
PIC2117,PICK N PAY S/M GALLO MANOR, 
PIC2118,PICK N PAY F/S GERMISTON, 
PIC2119,PICK N PAY S/M HYDE PARK CENTR, 
PIC2121,PICK N PAY F/S DARRAS CENTRE, 
PIC2122,PICK N PAY S/M KRUGERSDORP, 
PIC2123,PICK N PAY F/S KEMPTON SQUARE, 
PIC2124,PICK N PAY F/S SHERWOOD, 
PIC2125,PICK N PAY S/M LONEHILL, 
PIC2127,PICK N PAY S/M MIDRAND, 
PIC2129,PICK N PAY S/M FOURWAYS CROSSI, 
PIC2130,PICK N PAY S/M THE GLEN, 
PIC2131,PICK N PAY F/S RANDFONTEIN, 
PIC2132,PICK N PAY S/M RANDPARKRIDGE, 
PIC2134,PICK N PAY S/M SECUNDA, 
PIC2136,PICK N PAY S/M SUNWARD PARK, 
PIC2138,PICK N PAY F/S VILLAGE WALK, 
PIC2139,PICK N PAY S/M VICTORY PARK, 
PIC214,PICK N PAY S/M DIEPKLOOF, 
PIC2140,PICK N PAY F/S LAMBTON, 
PIC2144,PICK N PAY S/M CARLTON CENTRE, 
PIC2148,PICK N PAY F/S KLERKSDORP, 
PIC215,PICK N PAY S/M NORTHLAND, 
PIC2151,PICK N PAY S/M VAAL MALL, 
PIC2152,PICK N PAY F/S EDEN MEADOWS, 
PIC2153,PICK N PAY S/M CHILLI LANE, 
PIC2155,PICK N PAY S/M CRESTA, 
PIC2156,PICK N PAY S/M ROSEBANK MALL, 
PIC2157,PICK N PAY S/M KILLARNEY MALL, 
PIC216,PICK N PAY S/M THE FALLS, 
PIC2162,PICK N PAY F/S DOUGLASDALE, 
PIC2167,PICK N PAY F/S TOWERS, 
PIC2168,PICK N PAY F/S ERMELO, 
PIC217,PICK N PAY S/M EMBALENHLE, 
PIC2171,PICK N PAY F/S BRACKENHURST, 
PIC2172,PICK N PAY F/S HONEY JUNCTION, 
PIC2173,PICK N PAY F/S KEMPTON GATE, 
PIC2175,PICK N PAY F/S OAKFIELDS, 
PIC2176,PICK N PAY F/S WITPOORTJIE, 
PIC2177,PICK N PAY F/S FARRARMERE, 
PIC218,PICK N PAY F/S RIETFONTEIN, 
PIC2180,PICK N PAY S/M SOUTHGATE, 
PIC2182,PICK N PAY S/M CARLETONVILLE, 
PIC2188,PICK N PAY F/S MEYERTON, 
PIC219,PICK N PAY MINI MORELETA, 
PIC2191,PICK N PAY S/M POTCHEFSTROOM, 
PIC2192,PICK N PAY S/M THREE RIVERS, 
PIC2193,PICK N PAY F/S CRAIGHALL PARK, 
PIC2194,PICK N PAY S/M SASOLBURG, 
PIC2195,PICK N PAY S/M VOSLOORUS, 
PIC2196,PICK N PAY S/MKTS GAUTENG, 
PIC2197,PICK N PAY FRANCHISE FINANCING, 
PIC2198,PICK N PAY F/S BARA CITY, 
PIC2199,PICK N PAY F/S HENDRINA, 
PIC2200,PICK N PAY F/S GAUTENG SOUTH, 
PIC2201,PICK N PAY F/S ELSPARK, 
PIC2202,PICK N PAY F/S SAN RIDGE SQUAR, 
PIC2203,PICK N PAY F/S SHARON PARK, 
PIC2204,PICK N PAY S/M KEY WEST, 
PIC2205,PICK N PAY F/S STRUBENVALE, 
PIC2206,PICK N PAY F/S NEWMARKET, 
PIC2207,PICK N PAY F/S MIDWAY MEWS, 
PIC2208,PICK N PAY F/S EDENGLEN, 
PIC2209,PICK N PAY F/S VANDERBIJLPARK, 
PIC2210,PICK N PAY F/S PRIMROSE, 
PIC2211,PICK N PAY F/S VAN RIEBEECK PA, 
PIC2219,PICK N PAY F/S MILPARK, 
PIC222,PICK N PAY F/S RAYTON, 
PIC223,PICK N PAY F/S MALELANE, 
PIC2234,PICK N PAY F/S SPRINGSGATE, 
PIC2235,PICK N PAY M/M FLAMWOOD, 
PIC2236,PICK N PAY M/M FOURWAYS, 
PIC2238,PICK N PAY S/M CEDAR RD, 
PIC2240,PICK N PAY M/M OAKDENE, 
PIC2242,PICK N PAY F/S EVATON, 
PIC2243,PICK N PAY S/M CHRIS HANI CROS, 
PIC2244,PICK N PAY S/M ON NICOL, 
PIC225,PICK N PAY S/M GLEN VILLAGE, 
PIC2252,PICK N PAY MINI MARKETS GAUTEN, 
PIC2253,PICK N PAY M/M COLUMBINE, 
PIC2255,PICK N PAY M/M ASTON MANOR, 
PIC2257,PICK N PAY S/M AUCKLAND PARK, 
PIC2259,PICK N PAY M/M LAKEFIELD, 
PIC2261,PICK N PAY M/M FERNDALE, 
PIC2265,PICK N PAY M/M KYALAMI, 
PIC2267,PICK N PAY S/M SOUTHDALE, 
PIC2271,PICK N PAY M/M BOSKRUIN, 
PIC230,THE PICTURE FRAMER, 
PIC2300,PICK N PAY F/S MULBARTON, 
PIC231,PICK N PAY M/M HEUWEL, 
PIC2311,PICK N PAY S/M LENASIA, 
PIC2314,PICK N PAY F/S VEREENIGING, 
PIC2318,PICK N PAY F/S WESTONARIA, 
PIC232,PICK N PAY M/M WOODHILL, 
PIC233,SEE ACC PIC771, 
PIC2333,PICK N PAY S/M CARNIVAL MALL, 
PIC2335,PICK N PAY F/S ALEX JUNCTION, 
PIC236,PICK N PAY F/S MONTANA, 
PIC237,PICK N PAY S/M OLYMPUS, 
PIC238,PICK N PAY M/M WATERGLEN, 
PIC239,PICK N PAY S/M CARLETONVILLE M,tshepojiana@pnp.co.za
PIC240,PICK N PAY F/S MAGALIESKRUIN, 
PIC241,PICK N PAY F/S THOYANDOU, 
PIC244,PICK N PAY S/MKT WOODLANDS BOU, 
PIC246,PICK N PAY F/S SILVERWATER, 
PIC2501,PICK N PAY F/S STANDERTON, 
PIC2502,PICK N PAY F/S NORTHCLIFF SQUA, 
PIC252,PICK N PAY MINI MARKTS GAUTENG, 
PIC253,PICK N PAY S/M LEPHALELE, 
PIC254,PICK N PAY S/M HIGHVELD MALL, 
PIC255,PICK N PAY F/S HARTIES, 
PIC2555,PICK N PAY S/M RUIMSIG, 
PIC256,PICK N PAY F/S HOEDSPRUIT, 
PIC2702,PICK N PAY MINI GOLF PARK, 
PIC2705,PICK N PAY F/S BRAMLEY, 
PIC2707,PICK N PAY F/S COACHMANS CROSS, 
PIC271,PICK N PAY MINI BOSKRUIN, 
PIC2712,PICK N PAY F/S OLIVEDALE, 
PIC2713,PICK N PAY F/S SONGLOED, 
